# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000279815.1	AC020763.5	TEC	10	3	7	2.3164	0.7519	0.7155
ENSG00000279817.1	AC073911.2	TEC	1	1	0	0.1579	0.0512	0.0488
ENSG00000279818.1	AP002991.1	TEC	6	2	4	0.2134	0.0693	0.0659
ENSG00000279819.1	AL390318.1	TEC	28	14	14	4.0596	1.3177	1.2540
ENSG00000279821.1	AC145098.2	TEC	35	15	20	1.1521	0.3739	0.3559
ENSG00000279822.1	AC016397.2	TEC	19	10	10	0.9534	0.3095	0.2945
ENSG00000279825.1	AC003957.1	TEC	78	39	44	2.9066	0.9434	0.8978
ENSG00000279827.1	AC136469.2	TEC	3	185	220	0.2907	0.0943	0.0898
ENSG00000279829.1	AC015959.1	TEC	2	0	2	0.1447	0.0470	0.0447
ENSG00000279833.1	AL031846.2	lncRNA	67	136	123	1.8179	0.5901	0.5615
ENSG00000279834.1	AC068870.3	TEC	1	0	1	0.0393	0.0127	0.0121
ENSG00000279835.1	AL121785.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279836.1	AP002967.1	TEC	2	1	1	0.3696	0.1200	0.1142
ENSG00000279837.1	AC112694.2	TEC	29	13	16	3.7611	1.2208	1.1618
ENSG00000279838.1	AL356273.3	TEC	201	104	97	10.0657	3.2672	3.1093
ENSG00000279839.1	AL512383.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279840.1	AC004801.7	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279841.1	AC092135.3	TEC	86	43	43	4.6403	1.5062	1.4334
ENSG00000279842.1	AC007603.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279844.1	AC096656.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279845.1	AC097372.2	TEC	14	6	8	2.9924	0.9713	0.9244
ENSG00000279846.1	AC015660.4	TEC	65	31	34	11.4793	3.7260	3.5459
ENSG00000279847.3	C8orf87	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000279848.1	AL008638.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000279851.2	CR382287.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000279852.1	AC083964.2	TEC	5	4	1	0.2079	0.0675	0.0642
ENSG00000279853.1	AC004453.2	TEC	3	2	1	0.1388	0.0450	0.0429
ENSG00000279855.1	AC005618.2	lncRNA	0	7	9	0.0000	0.0000	0.0000
ENSG00000279856.1	AC106733.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279858.1	AC068880.4	TEC	5	2	3	1.0061	0.3266	0.3108
ENSG00000279859.2	AC093323.2	TEC	4	1	3	0.4082	0.1325	0.1261
ENSG00000279860.1	AC008568.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279861.1	AC073548.1	TEC	79	41	38	4.1811	1.3571	1.2915
ENSG00000279862.1	AC092964.1	TEC	37	21	16	2.6343	0.8551	0.8137
ENSG00000279863.1	AC069547.1	TEC	62	36	28	3.8938	1.2639	1.2028
ENSG00000279864.2	NCOR1P4	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000279865.1	AC006511.3	TEC	126	69	61	7.0389	2.2847	2.1743
ENSG00000279869.1	AC022418.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279872.1	AC006435.4	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279873.2	LINC01126	lncRNA	119	60	59	7.2011	2.3374	2.2244
ENSG00000279874.1	AC064859.1	TEC	7	4	3	4.0071	1.3006	1.2378
ENSG00000279875.1	AC074029.4	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279876.1	AC079248.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279878.1	AP003108.5	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279879.1	AC091152.4	TEC	8	4	4	0.2288	0.0743	0.0707
ENSG00000279880.1	AC134407.3	TEC	203	93	110	9.4530	3.0683	2.9200
ENSG00000279881.1	AC041040.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279882.1	AC112702.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279883.1	AC010480.1	TEC	12	4	8	1.7475	0.5672	0.5398
ENSG00000279884.1	AC010894.4	TEC	2	2	0	0.2095	0.0680	0.0647
ENSG00000279885.1	AP005060.1	TEC	17	6	11	0.5335	0.1732	0.1648
ENSG00000279886.1	AC087645.3	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279887.1	AC046158.4	TEC	51	27	24	3.7712	1.2241	1.1649
ENSG00000279889.1	AC012183.1	TEC	1	1	0	0.1996	0.0648	0.0617
ENSG00000279891.1	FLJ42393	TEC	187	104	83	8.2054	2.6633	2.5346
ENSG00000279894.1	Z73965.1	TEC	65	33	32	2.8186	0.9149	0.8707
ENSG00000279895.1	CU633904.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000279897.2	BIRC6-AS2	transcribed_unprocessed_pseudogene	93	40	54	8.6898	2.8206	2.6842
ENSG00000279900.1	AP001767.3	TEC	29	17	12	6.3906	2.0743	1.9740
ENSG00000279901.1	AC092117.2	TEC	28	18	10	1.6811	0.5457	0.5193
ENSG00000279903.1	SLC7A2-IT1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279904.1	AC068057.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279905.1	AC063926.3	TEC	2	0	2	0.0352	0.0114	0.0109
ENSG00000279907.1	AC018695.7	TEC	33	17	16	1.3190	0.4281	0.4074
ENSG00000279908.1	AC026748.3	TEC	4	1	3	0.1226	0.0398	0.0379
ENSG00000279910.1	AL731532.1	TEC	0	0	1	0.0000	0.0000	0.0000
ENSG00000279912.1	AC068448.1	TEC	7	4	3	0.1776	0.0577	0.0549
ENSG00000279913.1	AP001962.1	TEC	23	12	11	4.0983	1.3302	1.2659
ENSG00000279914.1	AL008638.5	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000279917.1	AC079331.2	TEC	67	41	26	2.6212	0.8508	0.8097
ENSG00000279918.1	AC006840.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279919.1	AC068880.5	TEC	0	0	0	0.0000	0.0000	0.0000
