"","corr.Factor1","corr.Factor2","corr.Factor3","corr.Factor4","corr.Factor5","corr.Factor6","corr.Factor7","corr.Factor8","corr.Factor9","corr.Factor10","corr.Factor11","corr.Factor12","corr.Factor13","corr.Factor14","corr.Factor15","corrPos.xName","corrPos.yName","corrPos.x","corrPos.y","corrPos.corr","type"
"89",0.0755706061560764,0.0420007361439634,0.0785954864154088,0.119898681404074,0.0824309954999237,0.0197223600570815,0.100099483193103,0.00584782344586719,0.0857920176642207,0.0818372867996153,0.0293342985241254,0.0217720226539992,0.00270116461504853,1,0.0341490158722124,"Factor6","Factor14",6,2,0.0197223600570815,"full"
"90",0.0256216648901938,0.0462730092705818,0.0223166655004888,0.0338497126638723,0.0208828866558014,0.0720357505003672,0.0372812806001792,0.0719518400905411,0.0931976006949525,0.101760061740587,0.110525714763147,0.0355449155626368,0.0655110405083775,0.0341490158722124,1,"Factor6","Factor15",6,1,0.0720357505003672,"full"
"91",1,0.144234542226772,0.0857456492284434,0.0253312387943809,0.0129257587922878,0.127460094167724,0.0729076458941207,0.067396030664031,0.112440289892209,0.120588321158302,0.171943111673972,0.105482167860474,0.0953127968088414,0.0755706061560764,0.0256216648901938,"Factor7","Factor1",7,15,0.0729076458941207,"full"
"92",0.144234542226772,1,0.0357839358626844,0.0441907513589077,0.066466181220406,0.0434992603453163,0.132726296024063,0.0774144708002898,0.153440930166058,0.0771283665392411,0.0389195985868837,0.125228957439029,0.0892221937301431,0.0420007361439634,0.0462730092705818,"Factor7","Factor2",7,14,0.132726296024063,"full"
"93",0.0857456492284434,0.0357839358626844,1,0.109784415106475,0.0325599408213619,0.0625032944366688,0.175773471436073,0.0616247574023117,0.0841157383566589,0.0383598364935253,0.066338109322184,0.0130738757787588,0.0810935142823241,0.0785954864154088,0.0223166655004888,"Factor7","Factor3",7,13,0.175773471436073,"full"
"94",0.0253312387943809,0.0441907513589077,0.109784415106475,1,0.0760852732744024,0.144748642549231,0.0496945062111828,0.148918127519138,0.0841173672213602,0.0958246238152223,0.00722190802359896,0.0815279187484329,0.0983226159977922,0.119898681404074,0.0338497126638723,"Factor7","Factor4",7,12,0.0496945062111828,"full"
"95",0.0129257587922878,0.066466181220406,0.0325599408213619,0.0760852732744024,1,0.0615298462088205,0.100728849463126,0.0456738717576954,0.0554727737331102,0.0292663309393641,0.131323810503243,0.0866043503416414,0.0557911513975532,0.0824309954999237,0.0208828866558014,"Factor7","Factor5",7,11,0.100728849463126,"full"
"96",0.127460094167724,0.0434992603453163,0.0625032944366688,0.144748642549231,0.0615298462088205,1,0.0567911569805692,0.0398889288505814,0.137116474785702,0.110493515817039,0.0534111528174948,0.031252192311366,0.127326562832426,0.0197223600570815,0.0720357505003672,"Factor7","Factor6",7,10,0.0567911569805692,"full"
"97",0.0729076458941207,0.132726296024063,0.175773471436073,0.0496945062111828,0.100728849463126,0.0567911569805692,1,0.0115128036036184,0.055465085968469,0.0975609360426991,0.0075468884593408,0.0850304424154771,0.0207273134663904,0.100099483193103,0.0372812806001792,"Factor7","Factor7",7,9,1,"full"
"98",0.067396030664031,0.0774144708002898,0.0616247574023117,0.148918127519138,0.0456738717576954,0.0398889288505814,0.0115128036036184,1,0.0687980434676502,0.0149233238977547,0.0770787598102396,0.0606643766128632,0.0207879205199215,0.00584782344586719,0.0719518400905411,"Factor7","Factor8",7,8,0.0115128036036184,"full"
"99",0.112440289892209,0.153440930166058,0.0841157383566589,0.0841173672213602,0.0554727737331102,0.137116474785702,0.055465085968469,0.0687980434676502,1,0.127039680324485,0.00516352034027499,0.0962849751887465,0.0977841756479817,0.0857920176642207,0.0931976006949525,"Factor7","Factor9",7,7,0.055465085968469,"full"
"100",0.120588321158302,0.0771283665392411,0.0383598364935253,0.0958246238152223,0.0292663309393641,0.110493515817039,0.0975609360426991,0.0149233238977547,0.127039680324485,1,0.0539457168275496,0.0320999703791272,0.0582524954378681,0.0818372867996153,0.101760061740587,"Factor7","Factor10",7,6,0.0975609360426991,"full"
"101",0.171943111673972,0.0389195985868837,0.066338109322184,0.00722190802359896,0.131323810503243,0.0534111528174948,0.0075468884593408,0.0770787598102396,0.00516352034027499,0.0539457168275496,1,0.0669694167850566,0.0406931651353489,0.0293342985241254,0.110525714763147,"Factor7","Factor11",7,5,0.0075468884593408,"full"
"102",0.105482167860474,0.125228957439029,0.0130738757787588,0.0815279187484329,0.0866043503416414,0.031252192311366,0.0850304424154771,0.0606643766128632,0.0962849751887465,0.0320999703791272,0.0669694167850566,1,0.0703521963757841,0.0217720226539992,0.0355449155626368,"Factor7","Factor12",7,4,0.0850304424154771,"full"
"103",0.0953127968088414,0.0892221937301431,0.0810935142823241,0.0983226159977922,0.0557911513975532,0.127326562832426,0.0207273134663904,0.0207879205199215,0.0977841756479817,0.0582524954378681,0.0406931651353489,0.0703521963757841,1,0.00270116461504853,0.0655110405083775,"Factor7","Factor13",7,3,0.0207273134663904,"full"
"104",0.0755706061560764,0.0420007361439634,0.0785954864154088,0.119898681404074,0.0824309954999237,0.0197223600570815,0.100099483193103,0.00584782344586719,0.0857920176642207,0.0818372867996153,0.0293342985241254,0.0217720226539992,0.00270116461504853,1,0.0341490158722124,"Factor7","Factor14",7,2,0.100099483193103,"full"
"105",0.0256216648901938,0.0462730092705818,0.0223166655004888,0.0338497126638723,0.0208828866558014,0.0720357505003672,0.0372812806001792,0.0719518400905411,0.0931976006949525,0.101760061740587,0.110525714763147,0.0355449155626368,0.0655110405083775,0.0341490158722124,1,"Factor7","Factor15",7,1,0.0372812806001792,"full"
"106",1,0.144234542226772,0.0857456492284434,0.0253312387943809,0.0129257587922878,0.127460094167724,0.0729076458941207,0.067396030664031,0.112440289892209,0.120588321158302,0.171943111673972,0.105482167860474,0.0953127968088414,0.0755706061560764,0.0256216648901938,"Factor8","Factor1",8,15,0.067396030664031,"full"
"107",0.144234542226772,1,0.0357839358626844,0.0441907513589077,0.066466181220406,0.0434992603453163,0.132726296024063,0.0774144708002898,0.153440930166058,0.0771283665392411,0.0389195985868837,0.125228957439029,0.0892221937301431,0.0420007361439634,0.0462730092705818,"Factor8","Factor2",8,14,0.0774144708002898,"full"
"108",0.0857456492284434,0.0357839358626844,1,0.109784415106475,0.0325599408213619,0.0625032944366688,0.175773471436073,0.0616247574023117,0.0841157383566589,0.0383598364935253,0.066338109322184,0.0130738757787588,0.0810935142823241,0.0785954864154088,0.0223166655004888,"Factor8","Factor3",8,13,0.0616247574023117,"full"
"109",0.0253312387943809,0.0441907513589077,0.109784415106475,1,0.0760852732744024,0.144748642549231,0.0496945062111828,0.148918127519138,0.0841173672213602,0.0958246238152223,0.00722190802359896,0.0815279187484329,0.0983226159977922,0.119898681404074,0.0338497126638723,"Factor8","Factor4",8,12,0.148918127519138,"full"
"110",0.0129257587922878,0.066466181220406,0.0325599408213619,0.0760852732744024,1,0.0615298462088205,0.100728849463126,0.0456738717576954,0.0554727737331102,0.0292663309393641,0.131323810503243,0.0866043503416414,0.0557911513975532,0.0824309954999237,0.0208828866558014,"Factor8","Factor5",8,11,0.0456738717576954,"full"
"111",0.127460094167724,0.0434992603453163,0.0625032944366688,0.144748642549231,0.0615298462088205,1,0.0567911569805692,0.0398889288505814,0.137116474785702,0.110493515817039,0.0534111528174948,0.031252192311366,0.127326562832426,0.0197223600570815,0.0720357505003672,"Factor8","Factor6",8,10,0.0398889288505814,"full"
"112",0.0729076458941207,0.132726296024063,0.175773471436073,0.0496945062111828,0.100728849463126,0.0567911569805692,1,0.0115128036036184,0.055465085968469,0.0975609360426991,0.0075468884593408,0.0850304424154771,0.0207273134663904,0.100099483193103,0.0372812806001792,"Factor8","Factor7",8,9,0.0115128036036184,"full"
"113",0.067396030664031,0.0774144708002898,0.0616247574023117,0.148918127519138,0.0456738717576954,0.0398889288505814,0.0115128036036184,1,0.0687980434676502,0.0149233238977547,0.0770787598102396,0.0606643766128632,0.0207879205199215,0.00584782344586719,0.0719518400905411,"Factor8","Factor8",8,8,1,"full"
"114",0.112440289892209,0.153440930166058,0.0841157383566589,0.0841173672213602,0.0554727737331102,0.137116474785702,0.055465085968469,0.0687980434676502,1,0.127039680324485,0.00516352034027499,0.0962849751887465,0.0977841756479817,0.0857920176642207,0.0931976006949525,"Factor8","Factor9",8,7,0.0687980434676502,"full"
"115",0.120588321158302,0.0771283665392411,0.0383598364935253,0.0958246238152223,0.0292663309393641,0.110493515817039,0.0975609360426991,0.0149233238977547,0.127039680324485,1,0.0539457168275496,0.0320999703791272,0.0582524954378681,0.0818372867996153,0.101760061740587,"Factor8","Factor10",8,6,0.0149233238977547,"full"
"116",0.171943111673972,0.0389195985868837,0.066338109322184,0.00722190802359896,0.131323810503243,0.0534111528174948,0.0075468884593408,0.0770787598102396,0.00516352034027499,0.0539457168275496,1,0.0669694167850566,0.0406931651353489,0.0293342985241254,0.110525714763147,"Factor8","Factor11",8,5,0.0770787598102396,"full"
"117",0.105482167860474,0.125228957439029,0.0130738757787588,0.0815279187484329,0.0866043503416414,0.031252192311366,0.0850304424154771,0.0606643766128632,0.0962849751887465,0.0320999703791272,0.0669694167850566,1,0.0703521963757841,0.0217720226539992,0.0355449155626368,"Factor8","Factor12",8,4,0.0606643766128632,"full"
"118",0.0953127968088414,0.0892221937301431,0.0810935142823241,0.0983226159977922,0.0557911513975532,0.127326562832426,0.0207273134663904,0.0207879205199215,0.0977841756479817,0.0582524954378681,0.0406931651353489,0.0703521963757841,1,0.00270116461504853,0.0655110405083775,"Factor8","Factor13",8,3,0.0207879205199215,"full"
"119",0.0755706061560764,0.0420007361439634,0.0785954864154088,0.119898681404074,0.0824309954999237,0.0197223600570815,0.100099483193103,0.00584782344586719,0.0857920176642207,0.0818372867996153,0.0293342985241254,0.0217720226539992,0.00270116461504853,1,0.0341490158722124,"Factor8","Factor14",8,2,0.00584782344586719,"full"
"120",0.0256216648901938,0.0462730092705818,0.0223166655004888,0.0338497126638723,0.0208828866558014,0.0720357505003672,0.0372812806001792,0.0719518400905411,0.0931976006949525,0.101760061740587,0.110525714763147,0.0355449155626368,0.0655110405083775,0.0341490158722124,1,"Factor8","Factor15",8,1,0.0719518400905411,"full"
"121",1,0.144234542226772,0.0857456492284434,0.0253312387943809,0.0129257587922878,0.127460094167724,0.0729076458941207,0.067396030664031,0.112440289892209,0.120588321158302,0.171943111673972,0.105482167860474,0.0953127968088414,0.0755706061560764,0.0256216648901938,"Factor9","Factor1",9,15,0.112440289892209,"full"
"122",0.144234542226772,1,0.0357839358626844,0.0441907513589077,0.066466181220406,0.0434992603453163,0.132726296024063,0.0774144708002898,0.153440930166058,0.0771283665392411,0.0389195985868837,0.125228957439029,0.0892221937301431,0.0420007361439634,0.0462730092705818,"Factor9","Factor2",9,14,0.153440930166058,"full"
"123",0.0857456492284434,0.0357839358626844,1,0.109784415106475,0.0325599408213619,0.0625032944366688,0.175773471436073,0.0616247574023117,0.0841157383566589,0.0383598364935253,0.066338109322184,0.0130738757787588,0.0810935142823241,0.0785954864154088,0.0223166655004888,"Factor9","Factor3",9,13,0.0841157383566589,"full"
"124",0.0253312387943809,0.0441907513589077,0.109784415106475,1,0.0760852732744024,0.144748642549231,0.0496945062111828,0.148918127519138,0.0841173672213602,0.0958246238152223,0.00722190802359896,0.0815279187484329,0.0983226159977922,0.119898681404074,0.0338497126638723,"Factor9","Factor4",9,12,0.0841173672213602,"full"
"125",0.0129257587922878,0.066466181220406,0.0325599408213619,0.0760852732744024,1,0.0615298462088205,0.100728849463126,0.0456738717576954,0.0554727737331102,0.0292663309393641,0.131323810503243,0.0866043503416414,0.0557911513975532,0.0824309954999237,0.0208828866558014,"Factor9","Factor5",9,11,0.0554727737331102,"full"
"126",0.127460094167724,0.0434992603453163,0.0625032944366688,0.144748642549231,0.0615298462088205,1,0.0567911569805692,0.0398889288505814,0.137116474785702,0.110493515817039,0.0534111528174948,0.031252192311366,0.127326562832426,0.0197223600570815,0.0720357505003672,"Factor9","Factor6",9,10,0.137116474785702,"full"
"127",0.0729076458941207,0.132726296024063,0.175773471436073,0.0496945062111828,0.100728849463126,0.0567911569805692,1,0.0115128036036184,0.055465085968469,0.0975609360426991,0.0075468884593408,0.0850304424154771,0.0207273134663904,0.100099483193103,0.0372812806001792,"Factor9","Factor7",9,9,0.055465085968469,"full"
"128",0.067396030664031,0.0774144708002898,0.0616247574023117,0.148918127519138,0.0456738717576954,0.0398889288505814,0.0115128036036184,1,0.0687980434676502,0.0149233238977547,0.0770787598102396,0.0606643766128632,0.0207879205199215,0.00584782344586719,0.0719518400905411,"Factor9","Factor8",9,8,0.0687980434676502,"full"
"129",0.112440289892209,0.153440930166058,0.0841157383566589,0.0841173672213602,0.0554727737331102,0.137116474785702,0.055465085968469,0.0687980434676502,1,0.127039680324485,0.00516352034027499,0.0962849751887465,0.0977841756479817,0.0857920176642207,0.0931976006949525,"Factor9","Factor9",9,7,1,"full"
"130",0.120588321158302,0.0771283665392411,0.0383598364935253,0.0958246238152223,0.0292663309393641,0.110493515817039,0.0975609360426991,0.0149233238977547,0.127039680324485,1,0.0539457168275496,0.0320999703791272,0.0582524954378681,0.0818372867996153,0.101760061740587,"Factor9","Factor10",9,6,0.127039680324485,"full"
"131",0.171943111673972,0.0389195985868837,0.066338109322184,0.00722190802359896,0.131323810503243,0.0534111528174948,0.0075468884593408,0.0770787598102396,0.00516352034027499,0.0539457168275496,1,0.0669694167850566,0.0406931651353489,0.0293342985241254,0.110525714763147,"Factor9","Factor11",9,5,0.00516352034027499,"full"
"132",0.105482167860474,0.125228957439029,0.0130738757787588,0.0815279187484329,0.0866043503416414,0.031252192311366,0.0850304424154771,0.0606643766128632,0.0962849751887465,0.0320999703791272,0.0669694167850566,1,0.0703521963757841,0.0217720226539992,0.0355449155626368,"Factor9","Factor12",9,4,0.0962849751887465,"full"
"133",0.0953127968088414,0.0892221937301431,0.0810935142823241,0.0983226159977922,0.0557911513975532,0.127326562832426,0.0207273134663904,0.0207879205199215,0.0977841756479817,0.0582524954378681,0.0406931651353489,0.0703521963757841,1,0.00270116461504853,0.0655110405083775,"Factor9","Factor13",9,3,0.0977841756479817,"full"
"134",0.0755706061560764,0.0420007361439634,0.0785954864154088,0.119898681404074,0.0824309954999237,0.0197223600570815,0.100099483193103,0.00584782344586719,0.0857920176642207,0.0818372867996153,0.0293342985241254,0.0217720226539992,0.00270116461504853,1,0.0341490158722124,"Factor9","Factor14",9,2,0.0857920176642207,"full"
"135",0.0256216648901938,0.0462730092705818,0.0223166655004888,0.0338497126638723,0.0208828866558014,0.0720357505003672,0.0372812806001792,0.0719518400905411,0.0931976006949525,0.101760061740587,0.110525714763147,0.0355449155626368,0.0655110405083775,0.0341490158722124,1,"Factor9","Factor15",9,1,0.0931976006949525,"full"
"136",1,0.144234542226772,0.0857456492284434,0.0253312387943809,0.0129257587922878,0.127460094167724,0.0729076458941207,0.067396030664031,0.112440289892209,0.120588321158302,0.171943111673972,0.105482167860474,0.0953127968088414,0.0755706061560764,0.0256216648901938,"Factor10","Factor1",10,15,0.120588321158302,"full"
"137",0.144234542226772,1,0.0357839358626844,0.0441907513589077,0.066466181220406,0.0434992603453163,0.132726296024063,0.0774144708002898,0.153440930166058,0.0771283665392411,0.0389195985868837,0.125228957439029,0.0892221937301431,0.0420007361439634,0.0462730092705818,"Factor10","Factor2",10,14,0.0771283665392411,"full"
"138",0.0857456492284434,0.0357839358626844,1,0.109784415106475,0.0325599408213619,0.0625032944366688,0.175773471436073,0.0616247574023117,0.0841157383566589,0.0383598364935253,0.066338109322184,0.0130738757787588,0.0810935142823241,0.0785954864154088,0.0223166655004888,"Factor10","Factor3",10,13,0.0383598364935253,"full"
"139",0.0253312387943809,0.0441907513589077,0.109784415106475,1,0.0760852732744024,0.144748642549231,0.0496945062111828,0.148918127519138,0.0841173672213602,0.0958246238152223,0.00722190802359896,0.0815279187484329,0.0983226159977922,0.119898681404074,0.0338497126638723,"Factor10","Factor4",10,12,0.0958246238152223,"full"
"140",0.0129257587922878,0.066466181220406,0.0325599408213619,0.0760852732744024,1,0.0615298462088205,0.100728849463126,0.0456738717576954,0.0554727737331102,0.0292663309393641,0.131323810503243,0.0866043503416414,0.0557911513975532,0.0824309954999237,0.0208828866558014,"Factor10","Factor5",10,11,0.0292663309393641,"full"
"141",0.127460094167724,0.0434992603453163,0.0625032944366688,0.144748642549231,0.0615298462088205,1,0.0567911569805692,0.0398889288505814,0.137116474785702,0.110493515817039,0.0534111528174948,0.031252192311366,0.127326562832426,0.0197223600570815,0.0720357505003672,"Factor10","Factor6",10,10,0.110493515817039,"full"
"142",0.0729076458941207,0.132726296024063,0.175773471436073,0.0496945062111828,0.100728849463126,0.0567911569805692,1,0.0115128036036184,0.055465085968469,0.0975609360426991,0.0075468884593408,0.0850304424154771,0.0207273134663904,0.100099483193103,0.0372812806001792,"Factor10","Factor7",10,9,0.0975609360426991,"full"
"143",0.067396030664031,0.0774144708002898,0.0616247574023117,0.148918127519138,0.0456738717576954,0.0398889288505814,0.0115128036036184,1,0.0687980434676502,0.0149233238977547,0.0770787598102396,0.0606643766128632,0.0207879205199215,0.00584782344586719,0.0719518400905411,"Factor10","Factor8",10,8,0.0149233238977547,"full"
"144",0.112440289892209,0.153440930166058,0.0841157383566589,0.0841173672213602,0.0554727737331102,0.137116474785702,0.055465085968469,0.0687980434676502,1,0.127039680324485,0.00516352034027499,0.0962849751887465,0.0977841756479817,0.0857920176642207,0.0931976006949525,"Factor10","Factor9",10,7,0.127039680324485,"full"
"145",0.120588321158302,0.0771283665392411,0.0383598364935253,0.0958246238152223,0.0292663309393641,0.110493515817039,0.0975609360426991,0.0149233238977547,0.127039680324485,1,0.0539457168275496,0.0320999703791272,0.0582524954378681,0.0818372867996153,0.101760061740587,"Factor10","Factor10",10,6,1,"full"
"146",0.171943111673972,0.0389195985868837,0.066338109322184,0.00722190802359896,0.131323810503243,0.0534111528174948,0.0075468884593408,0.0770787598102396,0.00516352034027499,0.0539457168275496,1,0.0669694167850566,0.0406931651353489,0.0293342985241254,0.110525714763147,"Factor10","Factor11",10,5,0.0539457168275496,"full"
"147",0.105482167860474,0.125228957439029,0.0130738757787588,0.0815279187484329,0.0866043503416414,0.031252192311366,0.0850304424154771,0.0606643766128632,0.0962849751887465,0.0320999703791272,0.0669694167850566,1,0.0703521963757841,0.0217720226539992,0.0355449155626368,"Factor10","Factor12",10,4,0.0320999703791272,"full"
"148",0.0953127968088414,0.0892221937301431,0.0810935142823241,0.0983226159977922,0.0557911513975532,0.127326562832426,0.0207273134663904,0.0207879205199215,0.0977841756479817,0.0582524954378681,0.0406931651353489,0.0703521963757841,1,0.00270116461504853,0.0655110405083775,"Factor10","Factor13",10,3,0.0582524954378681,"full"
"149",0.0755706061560764,0.0420007361439634,0.0785954864154088,0.119898681404074,0.0824309954999237,0.0197223600570815,0.100099483193103,0.00584782344586719,0.0857920176642207,0.0818372867996153,0.0293342985241254,0.0217720226539992,0.00270116461504853,1,0.0341490158722124,"Factor10","Factor14",10,2,0.0818372867996153,"full"
"150",0.0256216648901938,0.0462730092705818,0.0223166655004888,0.0338497126638723,0.0208828866558014,0.0720357505003672,0.0372812806001792,0.0719518400905411,0.0931976006949525,0.101760061740587,0.110525714763147,0.0355449155626368,0.0655110405083775,0.0341490158722124,1,"Factor10","Factor15",10,1,0.101760061740587,"full"
"151",1,0.144234542226772,0.0857456492284434,0.0253312387943809,0.0129257587922878,0.127460094167724,0.0729076458941207,0.067396030664031,0.112440289892209,0.120588321158302,0.171943111673972,0.105482167860474,0.0953127968088414,0.0755706061560764,0.0256216648901938,"Factor11","Factor1",11,15,0.171943111673972,"full"
"152",0.144234542226772,1,0.0357839358626844,0.0441907513589077,0.066466181220406,0.0434992603453163,0.132726296024063,0.0774144708002898,0.153440930166058,0.0771283665392411,0.0389195985868837,0.125228957439029,0.0892221937301431,0.0420007361439634,0.0462730092705818,"Factor11","Factor2",11,14,0.0389195985868837,"full"
"153",0.0857456492284434,0.0357839358626844,1,0.109784415106475,0.0325599408213619,0.0625032944366688,0.175773471436073,0.0616247574023117,0.0841157383566589,0.0383598364935253,0.066338109322184,0.0130738757787588,0.0810935142823241,0.0785954864154088,0.0223166655004888,"Factor11","Factor3",11,13,0.066338109322184,"full"
"154",0.0253312387943809,0.0441907513589077,0.109784415106475,1,0.0760852732744024,0.144748642549231,0.0496945062111828,0.148918127519138,0.0841173672213602,0.0958246238152223,0.00722190802359896,0.0815279187484329,0.0983226159977922,0.119898681404074,0.0338497126638723,"Factor11","Factor4",11,12,0.00722190802359896,"full"
"155",0.0129257587922878,0.066466181220406,0.0325599408213619,0.0760852732744024,1,0.0615298462088205,0.100728849463126,0.0456738717576954,0.0554727737331102,0.0292663309393641,0.131323810503243,0.0866043503416414,0.0557911513975532,0.0824309954999237,0.0208828866558014,"Factor11","Factor5",11,11,0.131323810503243,"full"
"156",0.127460094167724,0.0434992603453163,0.0625032944366688,0.144748642549231,0.0615298462088205,1,0.0567911569805692,0.0398889288505814,0.137116474785702,0.110493515817039,0.0534111528174948,0.031252192311366,0.127326562832426,0.0197223600570815,0.0720357505003672,"Factor11","Factor6",11,10,0.0534111528174948,"full"
"157",0.0729076458941207,0.132726296024063,0.175773471436073,0.0496945062111828,0.100728849463126,0.0567911569805692,1,0.0115128036036184,0.055465085968469,0.0975609360426991,0.0075468884593408,0.0850304424154771,0.0207273134663904,0.100099483193103,0.0372812806001792,"Factor11","Factor7",11,9,0.0075468884593408,"full"
"158",0.067396030664031,0.0774144708002898,0.0616247574023117,0.148918127519138,0.0456738717576954,0.0398889288505814,0.0115128036036184,1,0.0687980434676502,0.0149233238977547,0.0770787598102396,0.0606643766128632,0.0207879205199215,0.00584782344586719,0.0719518400905411,"Factor11","Factor8",11,8,0.0770787598102396,"full"
"159",0.112440289892209,0.153440930166058,0.0841157383566589,0.0841173672213602,0.0554727737331102,0.137116474785702,0.055465085968469,0.0687980434676502,1,0.127039680324485,0.00516352034027499,0.0962849751887465,0.0977841756479817,0.0857920176642207,0.0931976006949525,"Factor11","Factor9",11,7,0.00516352034027499,"full"
"160",0.120588321158302,0.0771283665392411,0.0383598364935253,0.0958246238152223,0.0292663309393641,0.110493515817039,0.0975609360426991,0.0149233238977547,0.127039680324485,1,0.0539457168275496,0.0320999703791272,0.0582524954378681,0.0818372867996153,0.101760061740587,"Factor11","Factor10",11,6,0.0539457168275496,"full"
"161",0.171943111673972,0.0389195985868837,0.066338109322184,0.00722190802359896,0.131323810503243,0.0534111528174948,0.0075468884593408,0.0770787598102396,0.00516352034027499,0.0539457168275496,1,0.0669694167850566,0.0406931651353489,0.0293342985241254,0.110525714763147,"Factor11","Factor11",11,5,1,"full"
"162",0.105482167860474,0.125228957439029,0.0130738757787588,0.0815279187484329,0.0866043503416414,0.031252192311366,0.0850304424154771,0.0606643766128632,0.0962849751887465,0.0320999703791272,0.0669694167850566,1,0.0703521963757841,0.0217720226539992,0.0355449155626368,"Factor11","Factor12",11,4,0.0669694167850566,"full"
"163",0.0953127968088414,0.0892221937301431,0.0810935142823241,0.0983226159977922,0.0557911513975532,0.127326562832426,0.0207273134663904,0.0207879205199215,0.0977841756479817,0.0582524954378681,0.0406931651353489,0.0703521963757841,1,0.00270116461504853,0.0655110405083775,"Factor11","Factor13",11,3,0.0406931651353489,"full"
"164",0.0755706061560764,0.0420007361439634,0.0785954864154088,0.119898681404074,0.0824309954999237,0.0197223600570815,0.100099483193103,0.00584782344586719,0.0857920176642207,0.0818372867996153,0.0293342985241254,0.0217720226539992,0.00270116461504853,1,0.0341490158722124,"Factor11","Factor14",11,2,0.0293342985241254,"full"
"165",0.0256216648901938,0.0462730092705818,0.0223166655004888,0.0338497126638723,0.0208828866558014,0.0720357505003672,0.0372812806001792,0.0719518400905411,0.0931976006949525,0.101760061740587,0.110525714763147,0.0355449155626368,0.0655110405083775,0.0341490158722124,1,"Factor11","Factor15",11,1,0.110525714763147,"full"
"166",1,0.144234542226772,0.0857456492284434,0.0253312387943809,0.0129257587922878,0.127460094167724,0.0729076458941207,0.067396030664031,0.112440289892209,0.120588321158302,0.171943111673972,0.105482167860474,0.0953127968088414,0.0755706061560764,0.0256216648901938,"Factor12","Factor1",12,15,0.105482167860474,"full"
"167",0.144234542226772,1,0.0357839358626844,0.0441907513589077,0.066466181220406,0.0434992603453163,0.132726296024063,0.0774144708002898,0.153440930166058,0.0771283665392411,0.0389195985868837,0.125228957439029,0.0892221937301431,0.0420007361439634,0.0462730092705818,"Factor12","Factor2",12,14,0.125228957439029,"full"
"168",0.0857456492284434,0.0357839358626844,1,0.109784415106475,0.0325599408213619,0.0625032944366688,0.175773471436073,0.0616247574023117,0.0841157383566589,0.0383598364935253,0.066338109322184,0.0130738757787588,0.0810935142823241,0.0785954864154088,0.0223166655004888,"Factor12","Factor3",12,13,0.0130738757787588,"full"
"169",0.0253312387943809,0.0441907513589077,0.109784415106475,1,0.0760852732744024,0.144748642549231,0.0496945062111828,0.148918127519138,0.0841173672213602,0.0958246238152223,0.00722190802359896,0.0815279187484329,0.0983226159977922,0.119898681404074,0.0338497126638723,"Factor12","Factor4",12,12,0.0815279187484329,"full"
"170",0.0129257587922878,0.066466181220406,0.0325599408213619,0.0760852732744024,1,0.0615298462088205,0.100728849463126,0.0456738717576954,0.0554727737331102,0.0292663309393641,0.131323810503243,0.0866043503416414,0.0557911513975532,0.0824309954999237,0.0208828866558014,"Factor12","Factor5",12,11,0.0866043503416414,"full"
"171",0.127460094167724,0.0434992603453163,0.0625032944366688,0.144748642549231,0.0615298462088205,1,0.0567911569805692,0.0398889288505814,0.137116474785702,0.110493515817039,0.0534111528174948,0.031252192311366,0.127326562832426,0.0197223600570815,0.0720357505003672,"Factor12","Factor6",12,10,0.031252192311366,"full"
"172",0.0729076458941207,0.132726296024063,0.175773471436073,0.0496945062111828,0.100728849463126,0.0567911569805692,1,0.0115128036036184,0.055465085968469,0.0975609360426991,0.0075468884593408,0.0850304424154771,0.0207273134663904,0.100099483193103,0.0372812806001792,"Factor12","Factor7",12,9,0.0850304424154771,"full"
"173",0.067396030664031,0.0774144708002898,0.0616247574023117,0.148918127519138,0.0456738717576954,0.0398889288505814,0.0115128036036184,1,0.0687980434676502,0.0149233238977547,0.0770787598102396,0.0606643766128632,0.0207879205199215,0.00584782344586719,0.0719518400905411,"Factor12","Factor8",12,8,0.0606643766128632,"full"
"174",0.112440289892209,0.153440930166058,0.0841157383566589,0.0841173672213602,0.0554727737331102,0.137116474785702,0.055465085968469,0.0687980434676502,1,0.127039680324485,0.00516352034027499,0.0962849751887465,0.0977841756479817,0.0857920176642207,0.0931976006949525,"Factor12","Factor9",12,7,0.0962849751887465,"full"
"175",0.120588321158302,0.0771283665392411,0.0383598364935253,0.0958246238152223,0.0292663309393641,0.110493515817039,0.0975609360426991,0.0149233238977547,0.127039680324485,1,0.0539457168275496,0.0320999703791272,0.0582524954378681,0.0818372867996153,0.101760061740587,"Factor12","Factor10",12,6,0.0320999703791272,"full"
"176",0.171943111673972,0.0389195985868837,0.066338109322184,0.00722190802359896,0.131323810503243,0.0534111528174948,0.0075468884593408,0.0770787598102396,0.00516352034027499,0.0539457168275496,1,0.0669694167850566,0.0406931651353489,0.0293342985241254,0.110525714763147,"Factor12","Factor11",12,5,0.0669694167850566,"full"
"177",0.105482167860474,0.125228957439029,0.0130738757787588,0.0815279187484329,0.0866043503416414,0.031252192311366,0.0850304424154771,0.0606643766128632,0.0962849751887465,0.0320999703791272,0.0669694167850566,1,0.0703521963757841,0.0217720226539992,0.0355449155626368,"Factor12","Factor12",12,4,1,"full"
